feature-id	short-id	qiita_sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	host_age	host_subject_id	isolate_number	mouse_dob	mouse_id	sex	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run	host_age_units	tube_id	plate
26B_Month3_24_S296_AZ20_mut	26B_Month3_24	12986.26B.Month3.24	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26B	24	5/4/17 0:00	26B	female	26B	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month3_3_S8_AZ20_mut	26B_Month3_3	12986.26B.Month3.3	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26B	3	5/4/17 0:00	26B	female	26B	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month3_4_S84_AZ20_mut	26B_Month3_4	12986.26B.Month3.4	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26B	4	5/4/17 0:00	26B	female	26B	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month3_5_S85_AZ20_mut	26B_Month3_5	12986.26B.Month3.5	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26B	5	5/4/17 0:00	26B	female	26B	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month3_6_S86_AZ20_mut	26B_Month3_6	12986.26B.Month3.6	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26B	6	5/4/17 0:00	26B	female	26B	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month3_7_S87_AZ20_mut	26B_Month3_7	12986.26B.Month3.7	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26B	7	5/4/17 0:00	26B	female	26B	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month3_8_S88_AZ20_mut	26B_Month3_8	12986.26B.Month3.8	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26B	8	5/4/17 0:00	26B	female	26B	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month3_9_S89_AZ20_mut	26B_Month3_9	12986.26B.Month3.9	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26B	9	5/4/17 0:00	26B	female	26B	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_1_S336_AZ20_mut	26B_Month6_1	12986.26B.Month6.1	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	1	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_10_S345_AZ20_mut	26B_Month6_10	12986.26B.Month6.10	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	10	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_11_S346_AZ20_mut	26B_Month6_11	12986.26B.Month6.11	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	11	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_12_S347_AZ20_mut	26B_Month6_12	12986.26B.Month6.12	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	12	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_13_S348_AZ20_mut	26B_Month6_13	12986.26B.Month6.13	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	13	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_14_S349_AZ20_mut	26B_Month6_14	12986.26B.Month6.14	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	14	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_15_S35_AZ20_mut	26B_Month6_15	12986.26B.Month6.15	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	15	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_16_S35_AZ20_mut	26B_Month6_16	12986.26B.Month6.16	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	16	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_17_S352_AZ20_mut	26B_Month6_17	12986.26B.Month6.17	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	17	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_18_S35_AZ20_mut	26B_Month6_18	12986.26B.Month6.18	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	18	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_19_S354_AZ20_mut	26B_Month6_19	12986.26B.Month6.19	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	19	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_2_S337_AZ20_mut	26B_Month6_2	12986.26B.Month6.2	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	2	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_20_S355_AZ20_mut	26B_Month6_20	12986.26B.Month6.20	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	20	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_21_S356_AZ20_mut	26B_Month6_21	12986.26B.Month6.21	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	21	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_22_S357_AZ20_mut	26B_Month6_22	12986.26B.Month6.22	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	22	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_23_S358_AZ20_mut	26B_Month6_23	12986.26B.Month6.23	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	23	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_24_S359_AZ20_mut	26B_Month6_24	12986.26B.Month6.24	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	24	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_3_S338_AZ20_mut	26B_Month6_3	12986.26B.Month6.3	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	3	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_4_S339_AZ20_mut	26B_Month6_4	12986.26B.Month6.4	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	4	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_5_S34_AZ20_mut	26B_Month6_5	12986.26B.Month6.5	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	5	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_6_S34_AZ20_mut	26B_Month6_6	12986.26B.Month6.6	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	6	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_7_S342_AZ20_mut	26B_Month6_7	12986.26B.Month6.7	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	7	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_8_S34_AZ20_mut	26B_Month6_8	12986.26B.Month6.8	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	8	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26B_Month6_9_S344_AZ20_mut	26B_Month6_9	12986.26B.Month6.9	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26B	9	5/4/17 0:00	26B	female	26B	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_1_S86_AZ20_mut	26L_Day7_1	12986.26L.Day7.1	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	1	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_10_S966_AZ20_mut	26L_Day7_10	12986.26L.Day7.10	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	10	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_14_S1116_AZ20_mut	26L_Day7_14	12986.26L.Day7.14	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	14	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_15_S1117_AZ20_mut	26L_Day7_15	12986.26L.Day7.15	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	15	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_16_S1118_AZ20_mut	26L_Day7_16	12986.26L.Day7.16	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	16	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_17_S1119_AZ20_mut	26L_Day7_17	12986.26L.Day7.17	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	17	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_19_S112_AZ20_mut	26L_Day7_19	12986.26L.Day7.19	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	19	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_2_S862_AZ20_mut	26L_Day7_2	12986.26L.Day7.2	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	2	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_20_S1122_AZ20_mut	26L_Day7_20	12986.26L.Day7.20	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	20	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_21_S112_AZ20_mut	26L_Day7_21	12986.26L.Day7.21	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	21	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_22_S1124_AZ20_mut	26L_Day7_22	12986.26L.Day7.22	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	22	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_23_S1125_AZ20_mut	26L_Day7_23	12986.26L.Day7.23	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	23	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_24_S1126_AZ20_mut	26L_Day7_24	12986.26L.Day7.24	15.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	24	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_3_S86_AZ20_mut	26L_Day7_3	12986.26L.Day7.3	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	3	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_5_S96_AZ20_mut	26L_Day7_5	12986.26L.Day7.5	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	5	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_6_S962_AZ20_mut	26L_Day7_6	12986.26L.Day7.6	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	6	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_7_S96_AZ20_mut	26L_Day7_7	12986.26L.Day7.7	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	7	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_8_S964_AZ20_mut	26L_Day7_8	12986.26L.Day7.8	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	8	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Day7_9_S965_AZ20_mut	26L_Day7_9	12986.26L.Day7.9	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26L	9	5/4/17 0:00	26L	female	26L	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_1_S69_AZ20_mut	26L_Month3_1	12986.26L.Month3.1	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	1	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_10_S78_AZ20_mut	26L_Month3_10	12986.26L.Month3.10	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	10	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_11_S79_AZ20_mut	26L_Month3_11	12986.26L.Month3.11	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	11	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_12_S8_AZ20_mut	26L_Month3_12	12986.26L.Month3.12	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	12	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_13_S275_AZ20_mut	26L_Month3_13	12986.26L.Month3.13	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	13	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_14_S276_AZ20_mut	26L_Month3_14	12986.26L.Month3.14	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	14	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_15_S277_AZ20_mut	26L_Month3_15	12986.26L.Month3.15	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	15	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_16_S278_AZ20_mut	26L_Month3_16	12986.26L.Month3.16	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	16	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_17_S279_AZ20_mut	26L_Month3_17	12986.26L.Month3.17	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	17	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_18_S28_AZ20_mut	26L_Month3_18	12986.26L.Month3.18	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	18	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_19_S28_AZ20_mut	26L_Month3_19	12986.26L.Month3.19	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	19	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_2_S7_AZ20_mut	26L_Month3_2	12986.26L.Month3.2	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	2	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_20_S282_AZ20_mut	26L_Month3_20	12986.26L.Month3.20	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	20	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_21_S189_AZ20_mut	26L_Month3_21	12986.26L.Month3.21	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	21	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_22_S28_AZ20_mut	26L_Month3_22	12986.26L.Month3.22	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	22	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_23_S284_AZ20_mut	26L_Month3_23	12986.26L.Month3.23	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	23	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_24_S285_AZ20_mut	26L_Month3_24	12986.26L.Month3.24	4.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	24	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_3_S7_AZ20_mut	26L_Month3_3	12986.26L.Month3.3	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	3	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_4_S72_AZ20_mut	26L_Month3_4	12986.26L.Month3.4	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	4	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_5_S7_AZ20_mut	26L_Month3_5	12986.26L.Month3.5	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	5	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_6_S74_AZ20_mut	26L_Month3_6	12986.26L.Month3.6	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	6	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_7_S75_AZ20_mut	26L_Month3_7	12986.26L.Month3.7	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	7	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_8_S76_AZ20_mut	26L_Month3_8	12986.26L.Month3.8	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	8	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month3_9_S77_AZ20_mut	26L_Month3_9	12986.26L.Month3.9	1.0	26	Month3	10/17/17 10:00	7/12/17 0:00	RC	21.0	26L	9	5/4/17 0:00	26L	female	26L	A2	A	10/17/17	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_1_S556_AZ20_mut	26L_Month6_1	12986.26L.Month6.1	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	1	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_10_S565_AZ20_mut	26L_Month6_10	12986.26L.Month6.10	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	10	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_11_S566_AZ20_mut	26L_Month6_11	12986.26L.Month6.11	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	11	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_12_S567_AZ20_mut	26L_Month6_12	12986.26L.Month6.12	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	12	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_13_S568_AZ20_mut	26L_Month6_13	12986.26L.Month6.13	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	13	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_14_S569_AZ20_mut	26L_Month6_14	12986.26L.Month6.14	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	14	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_15_S57_AZ20_mut	26L_Month6_15	12986.26L.Month6.15	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	15	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_16_S57_AZ20_mut	26L_Month6_16	12986.26L.Month6.16	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	16	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_17_S572_AZ20_mut	26L_Month6_17	12986.26L.Month6.17	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	17	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_18_S57_AZ20_mut	26L_Month6_18	12986.26L.Month6.18	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	18	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_19_S574_AZ20_mut	26L_Month6_19	12986.26L.Month6.19	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	19	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_2_S557_AZ20_mut	26L_Month6_2	12986.26L.Month6.2	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	2	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_20_S575_AZ20_mut	26L_Month6_20	12986.26L.Month6.20	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	20	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_21_S576_AZ20_mut	26L_Month6_21	12986.26L.Month6.21	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	21	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_22_S_AZ20_mut	26L_Month6_22	12986.26L.Month6.22	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	22	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_23_S334_AZ20_mut	26L_Month6_23	12986.26L.Month6.23	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	23	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_24_S335_AZ20_mut	26L_Month6_24	12986.26L.Month6.24	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	24	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_3_S558_AZ20_mut	26L_Month6_3	12986.26L.Month6.3	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	3	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_4_S559_AZ20_mut	26L_Month6_4	12986.26L.Month6.4	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	4	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_5_S56_AZ20_mut	26L_Month6_5	12986.26L.Month6.5	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	5	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_6_S56_AZ20_mut	26L_Month6_6	12986.26L.Month6.6	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	6	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_7_S562_AZ20_mut	26L_Month6_7	12986.26L.Month6.7	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	7	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_8_S56_AZ20_mut	26L_Month6_8	12986.26L.Month6.8	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	8	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26L_Month6_9_S564_AZ20_mut	26L_Month6_9	12986.26L.Month6.9	7.0	26	Month6	1/16/18 10:00	7/12/17 0:00	RC	33.0	26L	9	5/4/17 0:00	26L	female	26L	A2	A	1/16/18	AZ20	filter	Qiagen UltraClean	1.0			
26N_Day7_1_S849_AZ20_mut	26N_Day7_1	12986.26N.Day7.1	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26N	1	5/4/17 0:00	26N	female	26N	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
26N_Day7_10_S858_AZ20_mut	26N_Day7_10	12986.26N.Day7.10	11.0	26	Day7	7/19/17 10:00	7/12/17 0:00	RC	10.0	26N	10	5/4/17 0:00	26N	female	26N	A2	A	7/19/17	AZ20	filter	Qiagen UltraClean	1.0			
