,Unnamed: 0,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral genes with host benefits,Viral genes with unknown function,Viral structure genes,Viral hypothetical genes,Viral genes with viral benefits,Viral replication genes,identification,sample,simple_id
3296,12__full-cat_1,1,False,False,16,9,0,False,0.25,10.0,0.0,0.0,4.0,0.0,2.0,./28L_Month1_16_S128/dramv-distill/vMAG_stats.tsv,28L_Month1_16_S128,28L_Month1_16
3297,1__0_partial_1-cat_1,1,False,False,50,9,0,True,0.06,14.0,16.0,0.0,8.0,1.0,11.0,./28L_Month1_16_S128/dramv-distill/vMAG_stats.tsv,28L_Month1_16_S128,28L_Month1_16
3298,1__1_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,2.0,18.0,1.0,11.0,./28L_Month1_16_S128/dramv-distill/vMAG_stats.tsv,28L_Month1_16_S128,28L_Month1_16
3299,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./28L_Month1_16_S128/dramv-distill/vMAG_stats.tsv,28L_Month1_16_S128,28L_Month1_16
3300,24__full_1-cat_2,2,False,False,8,1,0,False,0.0,1.0,2.0,0.0,3.0,1.0,1.0,./28L_Month1_16_S128/dramv-distill/vMAG_stats.tsv,28L_Month1_16_S128,28L_Month1_16
3301,18__full_1-cat_2,2,False,False,10,2,0,False,0.0,0.0,6.0,0.0,2.0,1.0,1.0,./28L_Month1_17_S136/dramv-distill/vMAG_stats.tsv,28L_Month1_17_S136,28L_Month1_17
3302,1__0_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./28L_Month1_17_S136/dramv-distill/vMAG_stats.tsv,28L_Month1_17_S136,28L_Month1_17
3303,26__full-cat_1,1,False,False,6,3,0,False,0.0,1.0,2.0,2.0,1.0,0.0,0.0,./28L_Month1_17_S136/dramv-distill/vMAG_stats.tsv,28L_Month1_17_S136,28L_Month1_17
3304,2__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,14.0,16.0,0.0,7.0,1.0,11.0,./28L_Month1_17_S136/dramv-distill/vMAG_stats.tsv,28L_Month1_17_S136,28L_Month1_17
3305,2__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,7.0,18.0,2.0,17.0,1.0,11.0,./28L_Month1_17_S136/dramv-distill/vMAG_stats.tsv,28L_Month1_17_S136,28L_Month1_17
3306,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,12.0,17.0,4.0,2.0,./28L_Month1_18_S144/dramv-distill/vMAG_stats.tsv,28L_Month1_18_S144,28L_Month1_18
3307,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,4.0,16.0,14.0,7.0,5.0,3.0,./28L_Month1_18_S144/dramv-distill/vMAG_stats.tsv,28L_Month1_18_S144,28L_Month1_18
3308,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./28L_Month1_18_S144/dramv-distill/vMAG_stats.tsv,28L_Month1_18_S144,28L_Month1_18
3309,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,3.0,2.0,./28L_Month1_19_S152/dramv-distill/vMAG_stats.tsv,28L_Month1_19_S152,28L_Month1_19
3310,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,3.0,3.0,./28L_Month1_19_S152/dramv-distill/vMAG_stats.tsv,28L_Month1_19_S152,28L_Month1_19
3311,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./28L_Month1_19_S152/dramv-distill/vMAG_stats.tsv,28L_Month1_19_S152,28L_Month1_19
3312,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,5.0,18.0,2.0,17.0,9.0,6.0,./28L_Month1_20_S16/dramv-distill/vMAG_stats.tsv,28L_Month1_20_S16,28L_Month1_20
3313,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,10.0,16.0,0.0,7.0,10.0,6.0,./28L_Month1_20_S16/dramv-distill/vMAG_stats.tsv,28L_Month1_20_S16,28L_Month1_20
3314,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./28L_Month1_20_S16/dramv-distill/vMAG_stats.tsv,28L_Month1_20_S16,28L_Month1_20
3315,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,9.0,6.0,./28L_Month1_1_S1/dramv-distill/vMAG_stats.tsv,28L_Month1_1_S1,28L_Month1_1
3316,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,10.0,6.0,./28L_Month1_1_S1/dramv-distill/vMAG_stats.tsv,28L_Month1_1_S1,28L_Month1_1
3317,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month1_1_S1/dramv-distill/vMAG_stats.tsv,28L_Month1_1_S1,28L_Month1_1
3318,6__0_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,1.0,0.0,2.0,12.0,0.0,2.0,./28L_Month1_1_S1/dramv-distill/vMAG_stats.tsv,28L_Month1_1_S1,28L_Month1_1
3319,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,8.0,18.0,5.0,17.0,7.0,2.0,./28L_Month1_21_S168/dramv-distill/vMAG_stats.tsv,28L_Month1_21_S168,28L_Month1_21
3320,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,11.0,16.0,4.0,7.0,8.0,3.0,./28L_Month1_21_S168/dramv-distill/vMAG_stats.tsv,28L_Month1_21_S168,28L_Month1_21
3321,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./28L_Month1_21_S168/dramv-distill/vMAG_stats.tsv,28L_Month1_21_S168,28L_Month1_21
3322,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,7.0,17.0,9.0,2.0,./28L_Month1_22_S176/dramv-distill/vMAG_stats.tsv,28L_Month1_22_S176,28L_Month1_22
3323,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,4.0,16.0,9.0,7.0,10.0,3.0,./28L_Month1_22_S176/dramv-distill/vMAG_stats.tsv,28L_Month1_22_S176,28L_Month1_22
3324,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./28L_Month1_22_S176/dramv-distill/vMAG_stats.tsv,28L_Month1_22_S176,28L_Month1_22
3325,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,8.0,17.0,1.0,9.0,./28L_Month1_23_S184/dramv-distill/vMAG_stats.tsv,28L_Month1_23_S184,28L_Month1_23
3326,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,7.0,16.0,9.0,7.0,1.0,9.0,./28L_Month1_23_S184/dramv-distill/vMAG_stats.tsv,28L_Month1_23_S184,28L_Month1_23
3327,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month1_23_S184/dramv-distill/vMAG_stats.tsv,28L_Month1_23_S184,28L_Month1_23
3328,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,7.0,17.0,9.0,5.0,./28L_Month1_24_S192/dramv-distill/vMAG_stats.tsv,28L_Month1_24_S192,28L_Month1_24
3329,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,9.0,7.0,10.0,4.0,./28L_Month1_24_S192/dramv-distill/vMAG_stats.tsv,28L_Month1_24_S192,28L_Month1_24
3330,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month1_24_S192/dramv-distill/vMAG_stats.tsv,28L_Month1_24_S192,28L_Month1_24
3331,2__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,14.0,16.0,0.0,7.0,1.0,11.0,./28L_Month1_2_S111/dramv-distill/vMAG_stats.tsv,28L_Month1_2_S111,28L_Month1_2
3332,2__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,7.0,18.0,2.0,17.0,1.0,11.0,./28L_Month1_2_S111/dramv-distill/vMAG_stats.tsv,28L_Month1_2_S111,28L_Month1_2
3333,2__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,3.0,0.0,0.0,12.0,0.0,2.0,./28L_Month1_2_S111/dramv-distill/vMAG_stats.tsv,28L_Month1_2_S111,28L_Month1_2
3334,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./28L_Month1_3_S119/dramv-distill/vMAG_stats.tsv,28L_Month1_3_S119,28L_Month1_3
3335,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,6.0,18.0,12.0,17.0,1.0,2.0,./28L_Month1_3_S119/dramv-distill/vMAG_stats.tsv,28L_Month1_3_S119,28L_Month1_3
3336,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,3.0,0.0,2.0,12.0,0.0,0.0,./28L_Month1_3_S119/dramv-distill/vMAG_stats.tsv,28L_Month1_3_S119,28L_Month1_3
3337,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,13.0,16.0,0.0,7.0,10.0,3.0,./28L_Month1_4_S127/dramv-distill/vMAG_stats.tsv,28L_Month1_4_S127,28L_Month1_4
3338,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,8.0,18.0,2.0,17.0,9.0,2.0,./28L_Month1_4_S127/dramv-distill/vMAG_stats.tsv,28L_Month1_4_S127,28L_Month1_4
3339,1__2_partial_1-cat_1,1,False,False,16,2,0,False,0.0625,5.0,0.0,0.0,11.0,0.0,0.0,./28L_Month1_4_S127/dramv-distill/vMAG_stats.tsv,28L_Month1_4_S127,28L_Month1_4
3340,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,6.0,9.0,./28L_Month1_5_S135/dramv-distill/vMAG_stats.tsv,28L_Month1_5_S135,28L_Month1_5
3341,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,7.0,9.0,./28L_Month1_5_S135/dramv-distill/vMAG_stats.tsv,28L_Month1_5_S135,28L_Month1_5
3342,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month1_5_S135/dramv-distill/vMAG_stats.tsv,28L_Month1_5_S135,28L_Month1_5
3343,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,10.0,16.0,0.0,7.0,10.0,6.0,./28L_Month1_7_S151/dramv-distill/vMAG_stats.tsv,28L_Month1_7_S151,28L_Month1_7
3344,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,4.0,18.0,2.0,17.0,9.0,6.0,./28L_Month1_7_S151/dramv-distill/vMAG_stats.tsv,28L_Month1_7_S151,28L_Month1_7
3345,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,3.0,0.0,0.0,12.0,0.0,2.0,./28L_Month1_7_S151/dramv-distill/vMAG_stats.tsv,28L_Month1_7_S151,28L_Month1_7
3346,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,10.0,17.0,6.0,5.0,./28L_Month1_6_S14/dramv-distill/vMAG_stats.tsv,28L_Month1_6_S14,28L_Month1_6
3347,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,12.0,7.0,7.0,4.0,./28L_Month1_6_S14/dramv-distill/vMAG_stats.tsv,28L_Month1_6_S14,28L_Month1_6
3348,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month1_6_S14/dramv-distill/vMAG_stats.tsv,28L_Month1_6_S14,28L_Month1_6
3349,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,12.0,17.0,1.0,2.0,./28L_Month1_9_S167/dramv-distill/vMAG_stats.tsv,28L_Month1_9_S167,28L_Month1_9
3350,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./28L_Month1_9_S167/dramv-distill/vMAG_stats.tsv,28L_Month1_9_S167,28L_Month1_9
3351,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./28L_Month1_9_S167/dramv-distill/vMAG_stats.tsv,28L_Month1_9_S167,28L_Month1_9
3352,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,14.0,7.0,5.0,4.0,./28L_Month1_8_S159/dramv-distill/vMAG_stats.tsv,28L_Month1_8_S159,28L_Month1_8
3353,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,0.0,18.0,12.0,17.0,4.0,5.0,./28L_Month1_8_S159/dramv-distill/vMAG_stats.tsv,28L_Month1_8_S159,28L_Month1_8
3354,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,1.0,0.0,2.0,12.0,0.0,2.0,./28L_Month1_8_S159/dramv-distill/vMAG_stats.tsv,28L_Month1_8_S159,28L_Month1_8
3355,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,8.0,17.0,1.0,9.0,./28L_Month6_11_S667/dramv-distill/vMAG_stats.tsv,28L_Month6_11_S667,28L_Month6_11
3356,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,7.0,16.0,9.0,7.0,1.0,9.0,./28L_Month6_11_S667/dramv-distill/vMAG_stats.tsv,28L_Month6_11_S667,28L_Month6_11
3357,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month6_11_S667/dramv-distill/vMAG_stats.tsv,28L_Month6_11_S667,28L_Month6_11
3358,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,4.0,11.0,./28L_Month6_13_S669/dramv-distill/vMAG_stats.tsv,28L_Month6_13_S669,28L_Month6_13
3359,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./28L_Month6_13_S669/dramv-distill/vMAG_stats.tsv,28L_Month6_13_S669,28L_Month6_13
3360,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month6_13_S669/dramv-distill/vMAG_stats.tsv,28L_Month6_13_S669,28L_Month6_13
3361,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,7.0,17.0,9.0,5.0,./28L_Month6_18_S674/dramv-distill/vMAG_stats.tsv,28L_Month6_18_S674,28L_Month6_18
3362,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,9.0,7.0,10.0,4.0,./28L_Month6_18_S674/dramv-distill/vMAG_stats.tsv,28L_Month6_18_S674,28L_Month6_18
3363,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month6_18_S674/dramv-distill/vMAG_stats.tsv,28L_Month6_18_S674,28L_Month6_18
3364,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,5.0,18.0,2.0,17.0,9.0,6.0,./28L_Month6_16_S672/dramv-distill/vMAG_stats.tsv,28L_Month6_16_S672,28L_Month6_16
3365,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,10.0,16.0,0.0,7.0,10.0,6.0,./28L_Month6_16_S672/dramv-distill/vMAG_stats.tsv,28L_Month6_16_S672,28L_Month6_16
3366,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,0.0,13.0,0.0,2.0,./28L_Month6_16_S672/dramv-distill/vMAG_stats.tsv,28L_Month6_16_S672,28L_Month6_16
3367,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,4.0,17.0,1.0,2.0,./28L_Month6_23_S679/dramv-distill/vMAG_stats.tsv,28L_Month6_23_S679,28L_Month6_23
3368,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,2.0,7.0,1.0,3.0,./28L_Month6_23_S679/dramv-distill/vMAG_stats.tsv,28L_Month6_23_S679,28L_Month6_23
3369,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./28L_Month6_23_S679/dramv-distill/vMAG_stats.tsv,28L_Month6_23_S679,28L_Month6_23
3370,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,4.0,18.0,12.0,17.0,1.0,5.0,./28L_Month6_5_S66/dramv-distill/vMAG_stats.tsv,28L_Month6_5_S66,28L_Month6_5
3371,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,7.0,16.0,14.0,7.0,1.0,4.0,./28L_Month6_5_S66/dramv-distill/vMAG_stats.tsv,28L_Month6_5_S66,28L_Month6_5
3372,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month6_5_S66/dramv-distill/vMAG_stats.tsv,28L_Month6_5_S66,28L_Month6_5
3373,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,9.0,6.0,./28L_Month6_9_S665/dramv-distill/vMAG_stats.tsv,28L_Month6_9_S665,28L_Month6_9
3374,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,10.0,6.0,./28L_Month6_9_S665/dramv-distill/vMAG_stats.tsv,28L_Month6_9_S665,28L_Month6_9
3375,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28L_Month6_9_S665/dramv-distill/vMAG_stats.tsv,28L_Month6_9_S665,28L_Month6_9
3376,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,9.0,18.0,2.0,17.0,9.0,2.0,./28L_Month6_6_S662/dramv-distill/vMAG_stats.tsv,28L_Month6_6_S662,28L_Month6_6
3377,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,13.0,16.0,0.0,7.0,10.0,3.0,./28L_Month6_6_S662/dramv-distill/vMAG_stats.tsv,28L_Month6_6_S662,28L_Month6_6
3378,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./28L_Month6_6_S662/dramv-distill/vMAG_stats.tsv,28L_Month6_6_S662,28L_Month6_6
3379,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,9.0,18.0,2.0,17.0,9.0,2.0,./28N_Day3_10_S77/dramv-distill/vMAG_stats.tsv,28N_Day3_10_S77,28N_Day3_10
3380,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,13.0,16.0,0.0,7.0,10.0,3.0,./28N_Day3_10_S77/dramv-distill/vMAG_stats.tsv,28N_Day3_10_S77,28N_Day3_10
3381,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./28N_Day3_10_S77/dramv-distill/vMAG_stats.tsv,28N_Day3_10_S77,28N_Day3_10
3382,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,13.0,16.0,0.0,7.0,10.0,3.0,./28N_Day3_11_S85/dramv-distill/vMAG_stats.tsv,28N_Day3_11_S85,28N_Day3_11
3383,1__1_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,9.0,18.0,2.0,17.0,9.0,2.0,./28N_Day3_11_S85/dramv-distill/vMAG_stats.tsv,28N_Day3_11_S85,28N_Day3_11
3384,1__2_partial_1-cat_1,1,False,False,18,2,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./28N_Day3_11_S85/dramv-distill/vMAG_stats.tsv,28N_Day3_11_S85,28N_Day3_11
3385,29__full-cat_1,1,False,False,8,4,0,False,0.25,3.0,2.0,0.0,2.0,1.0,0.0,./28N_Day3_11_S85/dramv-distill/vMAG_stats.tsv,28N_Day3_11_S85,28N_Day3_11
3386,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,3.0,2.0,./28N_Day3_12_S9/dramv-distill/vMAG_stats.tsv,28N_Day3_12_S9,28N_Day3_12
3387,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,3.0,3.0,./28N_Day3_12_S9/dramv-distill/vMAG_stats.tsv,28N_Day3_12_S9,28N_Day3_12
3388,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,5.0,0.0,0.0,13.0,0.0,0.0,./28N_Day3_12_S9/dramv-distill/vMAG_stats.tsv,28N_Day3_12_S9,28N_Day3_12
3389,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,12.0,17.0,4.0,5.0,./28N_Day3_13_S6/dramv-distill/vMAG_stats.tsv,28N_Day3_13_S6,28N_Day3_13
3390,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,14.0,7.0,5.0,4.0,./28N_Day3_13_S6/dramv-distill/vMAG_stats.tsv,28N_Day3_13_S6,28N_Day3_13
3391,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28N_Day3_13_S6/dramv-distill/vMAG_stats.tsv,28N_Day3_13_S6,28N_Day3_13
3392,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,12.0,17.0,1.0,2.0,./28N_Day3_17_S38/dramv-distill/vMAG_stats.tsv,28N_Day3_17_S38,28N_Day3_17
3393,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./28N_Day3_17_S38/dramv-distill/vMAG_stats.tsv,28N_Day3_17_S38,28N_Day3_17
3394,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./28N_Day3_17_S38/dramv-distill/vMAG_stats.tsv,28N_Day3_17_S38,28N_Day3_17
3395,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,6.0,17.0,4.0,11.0,./28N_Day3_15_S22/dramv-distill/vMAG_stats.tsv,28N_Day3_15_S22,28N_Day3_15
3396,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,7.0,7.0,5.0,11.0,./28N_Day3_15_S22/dramv-distill/vMAG_stats.tsv,28N_Day3_15_S22,28N_Day3_15
3397,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28N_Day3_15_S22/dramv-distill/vMAG_stats.tsv,28N_Day3_15_S22,28N_Day3_15
3398,1__0_partial_1-cat_1,1,False,False,56,6,0,False,0.0,0.0,18.0,7.0,17.0,9.0,5.0,./28N_Day3_18_S46/dramv-distill/vMAG_stats.tsv,28N_Day3_18_S46,28N_Day3_18
3399,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,9.0,7.0,10.0,4.0,./28N_Day3_18_S46/dramv-distill/vMAG_stats.tsv,28N_Day3_18_S46,28N_Day3_18
3400,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,1.0,0.0,2.0,12.0,0.0,2.0,./28N_Day3_18_S46/dramv-distill/vMAG_stats.tsv,28N_Day3_18_S46,28N_Day3_18
3401,1__0_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,10.0,16.0,0.0,7.0,10.0,6.0,./28N_Day3_1_S5/dramv-distill/vMAG_stats.tsv,28N_Day3_1_S5,28N_Day3_1
3402,1__1_partial_1-cat_1,1,False,False,56,6,0,False,0.0,4.0,18.0,2.0,17.0,9.0,6.0,./28N_Day3_1_S5/dramv-distill/vMAG_stats.tsv,28N_Day3_1_S5,28N_Day3_1
3403,1__2_partial_1-cat_1,1,False,False,17,2,0,False,0.05882352941176471,3.0,0.0,0.0,12.0,0.0,2.0,./28N_Day3_1_S5/dramv-distill/vMAG_stats.tsv,28N_Day3_1_S5,28N_Day3_1
3404,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,12.0,17.0,1.0,2.0,./28N_Day3_22_S78/dramv-distill/vMAG_stats.tsv,28N_Day3_22_S78,28N_Day3_22
3405,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./28N_Day3_22_S78/dramv-distill/vMAG_stats.tsv,28N_Day3_22_S78,28N_Day3_22
3406,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./28N_Day3_22_S78/dramv-distill/vMAG_stats.tsv,28N_Day3_22_S78,28N_Day3_22
3407,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,1.0,18.0,12.0,17.0,4.0,5.0,./28N_Day3_24_S94/dramv-distill/vMAG_stats.tsv,28N_Day3_24_S94,28N_Day3_24
3408,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,3.0,16.0,14.0,7.0,5.0,4.0,./28N_Day3_24_S94/dramv-distill/vMAG_stats.tsv,28N_Day3_24_S94,28N_Day3_24
3409,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,1.0,0.0,2.0,13.0,0.0,2.0,./28N_Day3_24_S94/dramv-distill/vMAG_stats.tsv,28N_Day3_24_S94,28N_Day3_24
3410,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,7.0,18.0,12.0,17.0,1.0,2.0,./28N_Day3_5_S37/dramv-distill/vMAG_stats.tsv,28N_Day3_5_S37,28N_Day3_5
3411,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,8.0,16.0,14.0,7.0,1.0,3.0,./28N_Day3_5_S37/dramv-distill/vMAG_stats.tsv,28N_Day3_5_S37,28N_Day3_5
3412,1__2_partial_1-cat_1,1,False,False,18,1,0,False,0.05555555555555555,3.0,0.0,2.0,13.0,0.0,0.0,./28N_Day3_5_S37/dramv-distill/vMAG_stats.tsv,28N_Day3_5_S37,28N_Day3_5
3413,1__0_partial_1-cat_1,1,False,False,57,7,0,False,0.017543859649122806,15.0,18.0,2.0,17.0,3.0,2.0,./28N_Day3_2_S1/dramv-distill/vMAG_stats.tsv,28N_Day3_2_S1,28N_Day3_2
3414,1__1_partial_1-cat_1,1,False,False,49,9,0,True,0.061224489795918366,20.0,16.0,0.0,7.0,3.0,3.0,./28N_Day3_2_S1/dramv-distill/vMAG_stats.tsv,28N_Day3_2_S1,28N_Day3_2
