	index	PERMANOVA_PseudoF	p_value	unifrac_type	num_samples	num_sequences
2877	yceF	8.44005657113499	0.001	unweighted	1931	1931
2878	xerC_4	3.0837168416374015	0.001	unweighted	1937	1937
2879	alaS	20.237871986591582	0.001	unweighted	1924	1924
2880	flgJ	8.533179544759829	0.001	unweighted	1937	1937
2881	rbsA_2	14.165590218264333	0.001	unweighted	1899	1899
2882	kdsB_2	4.5979105343396975	0.001	unweighted	1944	1944
2883	agaC_1	7.861829327407261	0.001	unweighted	1899	1899
2884	ibaG	7.8239390638427	0.001	unweighted	1935	1935
2885	yjdF	11.853689547224477	0.001	unweighted	1886	1886
2886	malF	10.481510329126172	0.001	unweighted	1883	1883
2887	ilvE	9.727712886707085	0.001	unweighted	1915	1915
2888	priC	20.71751721882787	0.001	unweighted	1887	1887
2889	feoC	10.778974218897162	0.001	unweighted	1923	1923
2890	yihF_2	8.468391730622889	0.001	unweighted	1892	1892
2891	dapA_1	5.655716316086817	0.001	unweighted	1948	1948
2892	pgtB	11.002586962348724	0.001	unweighted	1874	1874
2893	yehR	5.313796758626515	0.001	unweighted	1874	1874
2894	srlB	23.46473252118048	0.001	unweighted	1891	1891
2895	yhjR	17.170651492087288	0.001	unweighted	1890	1890
2896	yqiB	6.974850091985691	0.001	unweighted	1937	1937
2897	alr	9.023474893970475	0.001	unweighted	1937	1937
2898	mcbR	12.217838732552789	0.001	unweighted	1790	1790
2899	udk	5.009997511170391	0.001	unweighted	1891	1891
2900	aroP	11.310602783331587	0.001	unweighted	1882	1882
2901	yghB	9.863228495169638	0.001	unweighted	1880	1880
2902	yjdL	12.532830759934424	0.001	unweighted	1885	1885
2903	narV	18.082508052096394	0.001	unweighted	1875	1875
2904	pncC_1	20.56021859201413	0.001	unweighted	1939	1939
2905	trxC	5.016981781006291	0.001	unweighted	1930	1930
2906	ydeR_1	7.366961040587077	0.001	unweighted	1894	1894
2907	yfjQ_2	2.1058037845850586	0.017	unweighted	1214	1214
2908	yadD_3	12.341648708584973	0.001	unweighted	1897	1897
2909	yhdV	8.406714954774072	0.001	unweighted	1885	1885
2910	yehX	3.438568879137421	0.003	unweighted	1931	1931
2911	dapF	9.5674771927025	0.001	unweighted	1934	1934
2912	rluA	11.010820183100037	0.001	unweighted	1851	1851
2913	yqgF	21.564039950841543	0.001	unweighted	1936	1936
2914	guaB	5.271031317206455	0.001	unweighted	1934	1934
2915	alx	6.479584823796487	0.001	unweighted	1927	1927
2916	ydhU	5.799578799497308	0.001	unweighted	1884	1884
2917	yqiH	9.183182384690356	0.001	unweighted	1877	1877
2918	yhjX	17.973099048688276	0.001	unweighted	1878	1878
2919	nagC	17.986372482596128	0.001	unweighted	1891	1891
2920	alsK	12.339160975012382	0.001	unweighted	1883	1883
2921	yniB	4.878453571698209	0.001	unweighted	1892	1892
2922	accC	8.777786131481166	0.001	unweighted	1882	1882
2923	sucD_1	31.911223914157066	0.001	unweighted	1948	1948
2924	cptB	17.813626110463506	0.001	unweighted	1940	1940
2925	mdoB_2	11.617169364996496	0.001	unweighted	1947	1947
2926	eutD	5.005122619526702	0.001	unweighted	1884	1884
2927	rffD	10.005805426891229	0.001	unweighted	1863	1863
2928	gspJ	7.905982438317447	0.001	unweighted	1883	1883
2929	argI_2	10.787877198856016	0.001	unweighted	1948	1948
2930	rsmF	6.477034194733693	0.001	unweighted	1879	1879
2931	hycD	24.429338355503578	0.001	unweighted	1885	1885
2932	fdoG_1	10.826313612836007	0.001	unweighted	1900	1900
2933	exuR	9.732901957859486	0.001	unweighted	1873	1873
2934	allA	20.35468443398537	0.001	unweighted	1930	1930
2935	ftnB	6.169099030209141	0.001	unweighted	1884	1884
2936	ylcG	9.484325145024274	0.001	unweighted	1882	1882
2937	citD	18.699638810791587	0.001	unweighted	1884	1884
2938	gph	12.077146932509311	0.001	unweighted	1872	1872
2939	fabZ_2	28.147911317891943	0.001	unweighted	1894	1894
2940	yahN	14.791552597039667	0.001	unweighted	1932	1932
2941	ycfZ	9.813764459782355	0.001	unweighted	1889	1889
2942	cspD	5.47029239167898	0.001	unweighted	1926	1926
2943	fucP_1	31.873024167864447	0.001	unweighted	1896	1896
2944	lacA	14.998431156155126	0.001	unweighted	1933	1933
2945	uspD	11.18545280190851	0.001	unweighted	1891	1891
2946	ddlA	20.794181835770743	0.001	unweighted	1882	1882
2947	gspE_2	21.51191277922723	0.001	unweighted	1946	1946
2948	rhaR_2	9.898211058514848	0.001	unweighted	1951	1951
2949	gntK	9.965348052830553	0.001	unweighted	1931	1931
2950	yhiN	8.077248492368188	0.001	unweighted	1924	1924
2951	bglH_1	5.524112369373919	0.001	unweighted	1896	1896
2952	pinR	17.484289811487244	0.001	unweighted	1876	1876
2953	gpFI	6.821246396815852	0.001	unweighted	1882	1882
2954	ubiB	10.560097133807377	0.001	unweighted	1880	1880
2955	yigM	9.175504235211434	0.001	unweighted	1929	1929
2956	ydeM	5.588516500691017	0.001	unweighted	1927	1927
2957	gadC	17.803311069121424	0.001	unweighted	1870	1870
2958	dctD_1	18.096270716005627	0.001	unweighted	1946	1946
2959	yqjD_3	19.57423157597326	0.001	unweighted	1939	1939
2960	era_3	6.063827118256634	0.001	unweighted	1151	1151
2961	rlmL	9.363026908682999	0.001	unweighted	1929	1929
2962	cycA	12.719683934634462	0.001	unweighted	1929	1929
2963	oxyR_2	12.88039322965243	0.001	unweighted	1948	1948
2964	asr	5.9235567886037925	0.001	unweighted	1880	1880
2965	hisF	3.7573014100641102	0.002	unweighted	1927	1927
2966	fhuD	11.421711328185625	0.001	unweighted	1874	1874
2967	osmC	19.195347461566435	0.001	unweighted	1869	1869
2968	ubiH	18.729345069973995	0.001	unweighted	1925	1925
2969	hokE_2	7.384050927470849	0.001	unweighted	1899	1899
2970	yhiD	11.36045707030809	0.001	unweighted	1881	1881
2971	gcvA	22.202752323994623	0.001	unweighted	1881	1881
2972	lptC	8.031170756347022	0.001	unweighted	1887	1887
2973	prfA_1	23.583156009519683	0.001	unweighted	1943	1943
2974	mazE	22.512491487952435	0.001	unweighted	1886	1886
2975	fucO_1	21.10272367798398	0.001	unweighted	1898	1898
2976	aslA	9.586112504212593	0.001	unweighted	1865	1865
2977	ygbI_2	19.04355231300158	0.001	unweighted	1898	1898
2978	rlmF	8.169413118564098	0.001	unweighted	1931	1931
2979	gyrA	3.6173505777092942	0.002	unweighted	1930	1930
2980	iclR	8.53215947888952	0.001	unweighted	1935	1935
2981	frmR	18.41566145054882	0.001	unweighted	1928	1928
2982	flgC_2	24.470530191216785	0.001	unweighted	1943	1943
2983	yafJ	5.193262295285417	0.001	unweighted	1933	1933
2984	yahD	17.53701481887518	0.001	unweighted	1886	1886
2985	clpV1_1	18.02151987321512	0.001	unweighted	1944	1944
2986	pncA	5.872455754342061	0.001	unweighted	1877	1877
2987	ybhS	8.896498509919626	0.001	unweighted	1876	1876
2988	hlpA	11.513604834212279	0.001	unweighted	1879	1879
2989	pasI	23.061086250414938	0.001	unweighted	1885	1885
2990	yedW_7	25.407693042530532	0.001	unweighted	1947	1947
2991	gpsA	18.224133685593216	0.001	unweighted	1936	1936
2992	ydeS	5.868826569649915	0.001	unweighted	1878	1878
2993	fimH_1	18.625564872313408	0.001	unweighted	1897	1897
2994	srfAA	4.9562579819136126	0.002	unweighted	1872	1872
2995	cobU	4.356473489345094	0.001	unweighted	1932	1932
2996	eptA	12.300693927205225	0.001	unweighted	1883	1883
2997	betB	18.085349232942214	0.001	unweighted	1881	1881
2998	clpP	20.46222392801307	0.001	unweighted	1885	1885
2999	gntU	11.452668795912041	0.001	unweighted	1885	1885
3000	nadK	20.036229269563165	0.001	unweighted	1932	1932
3001	fabF_1	23.004841049875072	0.001	unweighted	1950	1950
3002	ypdC	5.987217858006894	0.001	unweighted	1936	1936
3003	kefF	12.005094542610847	0.001	unweighted	1882	1882
3004	yjiJ	10.008542192536696	0.001	unweighted	1931	1931
3005	rzpD	10.798734263174557	0.001	unweighted	1874	1874
3006	atoB	5.762836950168308	0.001	unweighted	1874	1874
3007	caiA_1	6.02551340295906	0.001	unweighted	1946	1946
3008	dhaK_2	27.102539785844343	0.001	unweighted	1898	1898
3009	ddpC	11.396319323256249	0.001	unweighted	1888	1888
3010	entF	18.516601121729224	0.001	unweighted	1868	1868
3011	abgA	10.949442055300793	0.001	unweighted	1888	1888
3012	ybaN	18.491285482531335	0.001	unweighted	1940	1940
3013	ydcR_2	10.516580791971991	0.001	unweighted	1943	1943
3014	groS	10.730949894783604	0.001	unweighted	1930	1930
3015	chaB	10.191818446487366	0.001	unweighted	1880	1880
3016	purM	5.141623942055786	0.001	unweighted	1940	1940
3017	ybhG	9.026614204489967	0.001	unweighted	1879	1879
3018	ycaC	7.735991911619103	0.001	unweighted	1884	1884
3019	nikB	11.064786123810974	0.001	unweighted	1883	1883
3020	rfbA	5.456146370545205	0.001	unweighted	1887	1887
3021	fldB	21.580907116238077	0.001	unweighted	1891	1891
3022	gspF_1	25.174543696185374	0.001	unweighted	1949	1949
3023	yafT	11.063956749735771	0.001	unweighted	1884	1884
3024	pldB	9.851788907449825	0.001	unweighted	1881	1881
3025	minC	10.506675398490163	0.001	unweighted	1928	1928
3026	rpmE	9.66106364474896	0.001	unweighted	1940	1940
3027	ampD	11.173280751172097	0.001	unweighted	1930	1930
3028	rsxG	4.827728341126757	0.001	unweighted	1928	1928
3029	nrfF	11.21725267663088	0.001	unweighted	1885	1885
3030	aat	5.162859123790069	0.001	unweighted	1929	1929
3031	murB	8.40897788933236	0.001	unweighted	1925	1925
3032	queG	10.179030889324348	0.001	unweighted	1930	1930
3033	gadW	12.209701852168072	0.001	unweighted	1880	1880
3034	aspC	5.283041538389489	0.001	unweighted	1927	1927
3035	yqcC	23.262425295562803	0.001	unweighted	1932	1932
3036	phnK	10.862885810028628	0.001	unweighted	1931	1931
3037	lpd_1	10.186329283476688	0.001	unweighted	1948	1948
3038	nadA	15.539297040656127	0.001	unweighted	1938	1938
3039	hemC	9.276401246162713	0.001	unweighted	1936	1936
3040	ypdI	5.289479283430458	0.001	unweighted	1885	1885
3041	zraR	11.165434937103493	0.001	unweighted	1881	1881
3042	yjgN	12.740911253474213	0.001	unweighted	1881	1881
3043	yfeC	5.566086900417885	0.001	unweighted	1884	1884
3044	ykgC	18.334268425817406	0.001	unweighted	1883	1883
3045	sanA_1	37.75966435135373	0.001	unweighted	1893	1893
3046	gatZ	5.0195077018450425	0.001	unweighted	1883	1883
3047	cyoD	16.317336374935497	0.001	unweighted	1938	1938
3048	bioA	5.03576394172719	0.001	unweighted	1931	1931
3049	yrhB	11.418302664898484	0.001	unweighted	1884	1884
3050	mntP	4.283289835754036	0.002	unweighted	1931	1931
3051	rbsK_2	29.830217098601988	0.001	unweighted	1899	1899
3052	pduB	5.203119399006588	0.001	unweighted	1884	1884
3053	mukF	6.258480865371695	0.001	unweighted	1929	1929
3054	yfiR	20.840827775447234	0.001	unweighted	1935	1935
3055	argD	10.824830004937123	0.001	unweighted	1874	1874
3056	proS	11.152617643571029	0.001	unweighted	1928	1928
3057	ssb_2	8.96724401026686	0.001	unweighted	1949	1949
3058	yeiE	5.595143532824639	0.001	unweighted	1879	1879
3059	lpxL	8.840622348928006	0.001	unweighted	1879	1879
3060	yieF	17.58714455332707	0.001	unweighted	1944	1944
3061	fnr	9.884176527223437	0.001	unweighted	1927	1927
3062	aaeA_2	31.863627168550575	0.001	unweighted	1948	1948
3063	rdgC	20.58953554958941	0.001	unweighted	1926	1926
3064	fiu	8.395859861690921	0.001	unweighted	1883	1883
3065	rpoZ	15.456899193585409	0.001	unweighted	1935	1935
3066	ribD	20.788059661972017	0.001	unweighted	1884	1884
3067	endA	21.478333792319187	0.001	unweighted	1931	1931
3068	yiaO_3	27.650195100374532	0.001	unweighted	1942	1942
3069	rpsF	11.353590051107576	0.001	unweighted	1934	1934
3070	yadK	12.349573797778623	0.001	unweighted	1882	1882
3071	ydhB_2	10.07165050011209	0.001	unweighted	1899	1899
3072	pqiB_1	4.800752123327625	0.001	unweighted	1937	1937
3073	ycjU	10.99578532832969	0.001	unweighted	1882	1882
3074	ybcQ	9.535403590255031	0.001	unweighted	1879	1879
3075	rho	10.42859060295058	0.001	unweighted	1910	1910
3076	dnaT_1	14.00522021328042	0.001	unweighted	1818	1818
3077	plsB	8.243127698371394	0.001	unweighted	1925	1925
3078	fliG_1	3.8815927601140676	0.001	unweighted	1949	1949
3079	ispU	11.700574470058248	0.001	unweighted	1931	1931
3080	eno	18.622332881594737	0.001	unweighted	1932	1932
3081	tolQ	17.890638257012498	0.001	unweighted	1888	1888
3082	plaP	5.485838943875864	0.001	unweighted	1881	1881
3083	rpsL	8.13788540282822	0.001	unweighted	1913	1913
3084	hyaE	8.573711315106602	0.001	unweighted	1880	1880
3085	yadA	3.240656448654058	0.004	unweighted	1893	1893
3086	dacC	4.829672353934092	0.001	unweighted	1936	1936
3087	yrfF	11.90536242057632	0.001	unweighted	1876	1876
3088	insA-1_2	10.98336072961831	0.001	unweighted	1891	1891
3089	proY	19.549218588349735	0.001	unweighted	1886	1886
3090	pdxA_1	36.40807440621186	0.001	unweighted	1950	1950
3091	prsE	15.136402037147237	0.001	unweighted	1806	1806
3092	ydiB	5.187467865845558	0.001	unweighted	1930	1930
3093	yieL	17.179529126481253	0.001	unweighted	1890	1890
3094	shiA_2	8.32177630444648	0.001	unweighted	1948	1948
3095	hdfR	10.346486173187614	0.001	unweighted	1910	1910
3096	glcE	9.218292504195034	0.001	unweighted	1931	1931
3097	moaB	8.052963969110023	0.001	unweighted	1881	1881
3098	yoaE	5.815807271760719	0.001	unweighted	1875	1875
3099	nrdG	11.556532300466241	0.001	unweighted	1940	1940
3100	yahF_1	17.625036823800528	0.001	unweighted	1898	1898
3101	ybjL	7.453859625275291	0.001	unweighted	1880	1880
3102	hmuT	8.843714580285587	0.001	unweighted	1931	1931
3103	degP	11.187282861158435	0.001	unweighted	1884	1884
3104	kbl_1	35.79828474650754	0.001	unweighted	1897	1897
3105	rpoD	6.897835877476778	0.001	unweighted	1923	1923
3106	gntR_1	7.686620362922775	0.001	unweighted	1948	1948
3107	csgD	8.770155745019052	0.001	unweighted	1928	1928
3108	fliD_2	16.906902198562793	0.001	unweighted	1898	1898
3109	pic_1	10.469634944712036	0.001	unweighted	1887	1887
3110	potF	7.068271847773138	0.001	unweighted	1885	1885
3111	ispA	20.962861567117148	0.001	unweighted	1939	1939
3112	ucpA	5.27577459014622	0.001	unweighted	1889	1889
3113	yfiL	24.72706977343237	0.001	unweighted	1891	1891
3114	macA	6.689457176460252	0.001	unweighted	1924	1924
3115	yjbH	10.686681723859362	0.001	unweighted	1888	1888
3116	mlaA	5.204885372922297	0.001	unweighted	1888	1888
3117	mtlR	17.971324978436783	0.001	unweighted	1887	1887
3118	gatD	5.438405694620636	0.001	unweighted	1885	1885
3119	cdh	10.764030134868216	0.001	unweighted	1888	1888
3120	bisC	17.180929123985138	0.001	unweighted	1877	1877
3121	fkpA	10.658251053462559	0.001	unweighted	1870	1870
3122	ypfH	4.261552354686679	0.002	unweighted	1890	1890
3123	yegU	4.501836687533114	0.001	unweighted	1884	1884
3124	yqaB	23.854951483079766	0.001	unweighted	1886	1886
3125	yphF	4.665630031348649	0.002	unweighted	1885	1885
3126	fdnG_1	17.183273493132127	0.001	unweighted	1893	1893
3127	yfiF	5.024673725666131	0.001	unweighted	1881	1881
3128	cmk	8.148591828046497	0.001	unweighted	1933	1933
3129	argP	22.11832105428961	0.001	unweighted	1936	1936
3130	ligT	8.946406830601523	0.001	unweighted	1934	1934
3131	bshB1	20.87475744451805	0.001	unweighted	1872	1872
3132	yjbB	10.477400073250916	0.001	unweighted	1883	1883
3133	ppsA	5.486980204061381	0.001	unweighted	1925	1925
3134	trpC	10.672800540677672	0.001	unweighted	1880	1880
3135	yfgH	5.409193823563428	0.002	unweighted	1888	1888
3136	dnaG	7.170593834971304	0.001	unweighted	1926	1926
3137	dmsB	7.697616493025682	0.001	unweighted	1887	1887
3138	yeiQ	5.850281553117935	0.001	unweighted	1873	1873
3139	yccB	8.363702953354759	0.001	unweighted	1886	1886
3140	tufA	11.980789067537936	0.001	unweighted	1818	1818
3141	pqiA_2	7.3736344234072355	0.001	unweighted	1935	1935
3142	rstB	5.5668644853964215	0.001	unweighted	1882	1882
3143	ynfE	5.600959087163487	0.001	unweighted	1921	1921
3144	ybcO	9.563200669595394	0.001	unweighted	1881	1881
3145	ybdH	19.93803218977574	0.001	unweighted	1889	1889
3146	rpoN	5.847206791293385	0.001	unweighted	1930	1930
3147	menE	6.122590834652882	0.001	unweighted	1881	1881
3148	rpsR	11.173255168533364	0.001	unweighted	1932	1932
3149	pntA	6.338275800666754	0.001	unweighted	1876	1876
3150	aaeB_1	23.60276568932969	0.001	unweighted	1940	1940
3151	fadI	4.253286079503195	0.001	unweighted	1931	1931
3152	yajQ	18.654544879745515	0.001	unweighted	1939	1939
3153	tauC	20.422092853828484	0.001	unweighted	1888	1888
3154	ymgE_2	17.04357764659733	0.001	unweighted	1893	1893
3155	waaF	18.020871743811924	0.001	unweighted	1936	1936
3156	smrA	10.93925647298043	0.001	unweighted	1924	1924
3157	yohF_1	5.474234197743758	0.002	unweighted	1896	1896
3158	aldA	11.805282353510112	0.001	unweighted	1862	1862
3159	yphB_1	6.316194855414322	0.001	unweighted	1894	1894
3160	emrA	22.888328213650087	0.001	unweighted	1884	1884
3161	dsbA	10.513404697163377	0.001	unweighted	1938	1938
3162	yfcC_1	7.0293176164551285	0.001	unweighted	1899	1899
3163	yagI	10.621941034232457	0.001	unweighted	1887	1887
3164	ytfT	12.266593333213601	0.001	unweighted	1881	1881
3165	garD_2	6.999162340566847	0.001	unweighted	1896	1896
3166	otsA	6.37059311084308	0.001	unweighted	1884	1884
3167	rplX	10.309697143173446	0.001	unweighted	1938	1938
3168	fimB_1	38.14359010979684	0.001	unweighted	1894	1894
3169	folA	10.31167188038178	0.001	unweighted	1928	1928
3170	ftsW	12.43026430934088	0.001	unweighted	1929	1929
3171	ybiP	8.398563350611141	0.001	unweighted	1886	1886
3172	polA	8.80995879847556	0.001	unweighted	1935	1935
3173	yejG	5.549146105344571	0.001	unweighted	1885	1885
3174	ydcX_2	25.657523852382965	0.001	unweighted	1888	1888
3175	nudL	4.8635503512968645	0.001	unweighted	1933	1933
3176	yecN	5.64909694560932	0.001	unweighted	1884	1884
3177	insC-1	12.724320321135243	0.001	unweighted	1887	1887
3178	ydjJ	5.8378582308659	0.001	unweighted	1884	1884
3179	yiaC	17.530231839700047	0.001	unweighted	1883	1883
3180	yedI	6.416074279610641	0.001	unweighted	1934	1934
3181	hiuH	6.320592121714282	0.001	unweighted	1880	1880
3182	oppA	10.040717987072385	0.001	unweighted	1877	1877
3183	tsf	11.417604512370465	0.001	unweighted	1931	1931
3184	malX_1	21.986528758840358	0.001	unweighted	1895	1895
3185	ssuA	8.209993586188832	0.001	unweighted	1878	1878
3186	arcA	13.191563540401422	0.001	unweighted	1932	1932
3187	nudF	8.759468058459595	0.001	unweighted	1935	1935
3188	rutD	5.607627395915157	0.001	unweighted	1879	1879
3189	yejM	5.805885042312835	0.001	unweighted	1928	1928
3190	ydcI	12.335148091299756	0.001	unweighted	1857	1857
3191	dusC	3.7964592381430355	0.003	unweighted	1929	1929
3192	gudP	23.96343939122596	0.001	unweighted	1882	1882
3193	kgtP_2	9.615770262276415	0.001	unweighted	1945	1945
3194	yhhM	11.959588156548673	0.001	unweighted	1877	1877
3195	yecD	5.622091462192196	0.001	unweighted	1880	1880
3196	yfcS	5.647396665273698	0.001	unweighted	1883	1883
3197	ascF	23.626660185137226	0.001	unweighted	1879	1879
3198	bssR	7.475009403515349	0.001	unweighted	1888	1888
3199	dam_2	24.597507681435637	0.001	unweighted	1897	1897
3200	cybB	9.508206712056815	0.001	unweighted	1913	1913
3201	napC	3.5671359773346167	0.002	unweighted	1929	1929
3202	bglA_2	28.5393335404063	0.001	unweighted	1898	1898
3203	sapF	11.235452564303872	0.001	unweighted	1881	1881
3204	ybgO_1	29.058331663164775	0.001	unweighted	1896	1896
3205	hybG	9.682082436995724	0.001	unweighted	1887	1887
3206	emrK	5.104943662260191	0.001	unweighted	1883	1883
3207	caiT_1	13.997325000697701	0.001	unweighted	1897	1897
3208	gsiD	5.144398210173975	0.001	unweighted	1934	1934
3209	folK	11.512191728028913	0.001	unweighted	1883	1883
3210	yciW	9.992594804407439	0.001	unweighted	1881	1881
3211	agaR_3	7.226254683028601	0.001	unweighted	1780	1780
3212	topB_1	5.493225702654114	0.001	unweighted	1950	1950
3213	rhaA	11.860831335484496	0.001	unweighted	1885	1885
3214	manZ_2	11.365314233224103	0.001	unweighted	1898	1898
3215	rplR	12.701234103202298	0.001	unweighted	1938	1938
3216	mipA_1	6.6692398483557405	0.001	unweighted	1894	1894
3217	ybgT	18.433778326176885	0.001	unweighted	1891	1891
3218	bamD	23.724282137562508	0.001	unweighted	1936	1936
3219	recA	24.007127617538348	0.001	unweighted	1931	1931
3220	gudD	23.26711411354007	0.001	unweighted	1885	1885
3221	yhhY	11.777921249370706	0.001	unweighted	1927	1927
3222	hdeD	12.126137070264074	0.001	unweighted	1878	1878
3223	comR	9.411344739776377	0.001	unweighted	1889	1889
3224	yihT	11.038842266396976	0.001	unweighted	1884	1884
3225	yqeG	25.00370762773211	0.001	unweighted	1888	1888
3226	rcnA	4.793631469897129	0.001	unweighted	1878	1878
3227	yhfW	12.219831441978513	0.001	unweighted	1870	1870
3228	agp	5.497045743304432	0.001	unweighted	1878	1878
3229	yjbR_2	25.828306767136066	0.001	unweighted	1897	1897
3230	yjhC	9.708195261987031	0.001	unweighted	1925	1925
3231	sdhD	15.655796612091896	0.001	unweighted	1939	1939
3232	srlR_3	22.799033730727363	0.001	unweighted	1896	1896
3233	yfcG	6.004902960565796	0.001	unweighted	1877	1877
3234	inaA	5.3055705103772635	0.001	unweighted	1884	1884
3235	yadI_2	23.625904144684018	0.001	unweighted	1900	1900
3236	zapD	12.273689230280564	0.001	unweighted	1886	1886
3237	mreC	6.6606063898794385	0.001	unweighted	1931	1931
3238	manY_1	8.851326893725764	0.001	unweighted	1895	1895
3239	xdhA	23.30577527583855	0.001	unweighted	1884	1884
3240	yaiY	20.733705494327623	0.001	unweighted	1887	1887
3241	fepC_2	25.855142672430418	0.001	unweighted	1900	1900
3242	hypA	24.03755199665774	0.001	unweighted	1886	1886
3243	ycgM	10.133257229379836	0.001	unweighted	1883	1883
3244	ugpC	11.56549868098834	0.001	unweighted	1937	1937
3245	ftsI	12.120097786097297	0.001	unweighted	1886	1886
3246	wcaB	6.193544994225345	0.001	unweighted	1890	1890
3247	hcaT	4.604011010860271	0.001	unweighted	1886	1886
3248	ppx	3.684420949664588	0.002	unweighted	1939	1939
3249	yneM	5.589238633998875	0.001	unweighted	1885	1885
3250	rplF	12.793526802090376	0.001	unweighted	1935	1935
3251	ptsI	5.820033695910417	0.001	unweighted	1886	1886
3252	lysS	18.42498690150764	0.001	unweighted	1931	1931
3253	fimA_2	27.46148638829876	0.001	unweighted	1947	1947
3254	csdL	21.777740458468106	0.001	unweighted	1931	1931
3255	dcp	6.027999641912769	0.001	unweighted	1882	1882
3256	panB	12.060123434759651	0.001	unweighted	1881	1881
3257	iap	19.257418577175947	0.001	unweighted	1935	1935
3258	rph	19.500801483297955	0.001	unweighted	1936	1936
3259	pmbA	11.027222043800728	0.001	unweighted	1936	1936
3260	flgI_2	25.89987869607618	0.001	unweighted	1949	1949
3261	ecpB	18.161968860847757	0.001	unweighted	1880	1880
3262	vgrG1_2	17.2783193389559	0.001	unweighted	1934	1934
3263	rplL	10.220491208884408	0.001	unweighted	1930	1930
3264	ybgJ	18.0369160411072	0.001	unweighted	1883	1883
3265	glpT_2	9.67942076102577	0.001	unweighted	1950	1950
3266	yciI	7.884311552319655	0.001	unweighted	1937	1937
3267	rcsA_1	6.432694596279911	0.001	unweighted	1888	1888
3268	yhhS	11.42199652534648	0.001	unweighted	1874	1874
3269	mutL	9.76326815126582	0.001	unweighted	1937	1937
3270	ydcW	12.5041691839073	0.001	unweighted	1909	1909
3271	kpsM	8.397199419247313	0.001	unweighted	1933	1933
3272	clcA	11.216016496114372	0.001	unweighted	1879	1879
3273	ygdG	22.431472221627985	0.001	unweighted	1883	1883
3274	yfjD	24.60000054700778	0.001	unweighted	1930	1930
3275	prkB	10.89722946003731	0.001	unweighted	1870	1870
3276	mleN	13.198719982659624	0.001	unweighted	1874	1874
3277	tsr	12.395628513867504	0.001	unweighted	1885	1885
3278	ygjI	10.151133953766424	0.001	unweighted	1877	1877
3279	ydcZ	13.279290661341694	0.001	unweighted	1861	1861
3280	gabT	23.378549751920836	0.001	unweighted	1882	1882
3281	cbtA_1	32.00708852857049	0.001	unweighted	1887	1887
3282	tam	5.807342903218456	0.001	unweighted	1882	1882
3283	glgS	9.265052001350941	0.001	unweighted	1878	1878
3284	yedP	5.778464717122882	0.001	unweighted	1889	1889
3285	ycjZ_3	24.98186162600916	0.001	unweighted	1938	1938
3286	preA	5.870904106802964	0.001	unweighted	1933	1933
3287	infA	6.938041149966098	0.001	unweighted	1928	1928
3288	sdhC	13.98363854832597	0.001	unweighted	1936	1936
3289	yjfJ	10.853306955404593	0.001	unweighted	1935	1935
3290	yjhD	11.368458125446251	0.001	unweighted	1879	1879
3291	sfsB	8.376511817994269	0.001	unweighted	1885	1885
3292	lexA_1	38.431368308150994	0.001	unweighted	1894	1894
3293	fdhF_2	11.047150092745943	0.001	unweighted	1899	1899
3294	csy2	5.751870704513575	0.001	unweighted	1922	1922
3295	actP	11.427066869263534	0.001	unweighted	1888	1888
3296	tabA_1	30.4110031241273	0.001	unweighted	1901	1901
3297	flgH_2	26.70390695618076	0.001	unweighted	1949	1949
3298	mreD	7.011563233072931	0.001	unweighted	1936	1936
3299	zapC	8.731143971123808	0.001	unweighted	1884	1884
3300	csdA	22.100539348096415	0.001	unweighted	1887	1887
3301	ptsN	6.2581598798856755	0.001	unweighted	1931	1931
3302	rplA	8.30703267142342	0.001	unweighted	1933	1933
3303	slt	11.573776149636673	0.001	unweighted	1932	1932
3304	yneJ	5.350152958975417	0.002	unweighted	1882	1882
3305	wcaE	5.746349543230635	0.001	unweighted	1886	1886
3306	folX	5.632035602916259	0.001	unweighted	1930	1930
3307	ftsN	9.275944874019778	0.001	unweighted	1935	1935
3308	recR	16.3378568287908	0.001	unweighted	1939	1939
3309	anmK	3.80954974152624	0.003	unweighted	1933	1933
3310	hypF	24.842023007372624	0.001	unweighted	1878	1878
3311	manX_1	7.303358702951677	0.001	unweighted	1895	1895
3312	panE	19.962463485620003	0.001	unweighted	1890	1890
3313	mppA	9.857074853389655	0.001	unweighted	1877	1877
3314	ytfG	12.748749038180542	0.001	unweighted	1887	1887
3315	yciN	10.35289366316974	0.001	unweighted	1882	1882
3316	acpP_1	23.252189503855544	0.001	unweighted	1949	1949
3317	rplK	10.365995571338823	0.001	unweighted	1934	1934
3318	recX	21.111190659437206	0.001	unweighted	1933	1933
3319	yeeS_2	5.370992923824899	0.001	unweighted	1897	1897
3320	ecpE	17.83845662982215	0.001	unweighted	1885	1885
3321	sbp	11.049865919600485	0.001	unweighted	1889	1889
3322	yddW	18.83084869761525	0.001	unweighted	1870	1870
3323	yihY	11.151077793708117	0.001	unweighted	1894	1894
3324	ydcP	12.938732203932704	0.001	unweighted	1858	1858
3325	crr	5.833317093062265	0.001	unweighted	1886	1886
3326	glnP	7.990177790719937	0.001	unweighted	1933	1933
3327	sdsR	11.735161926675381	0.001	unweighted	1885	1885
3328	yhhT	10.58352567781916	0.001	unweighted	1880	1880
3329	galP	20.906799968845714	0.001	unweighted	1881	1881
